0.748421 0.916071 0.384219 0.459077 0.901250 0.209214 0.894242 0.085509 0.054859 0.845761 0.980784 0.052224 0.282830
0.874257 0.049532 0.254301 0.569536 0.953089 0.464180 0.746778 0.916804 0.850722 0.200472 0.103916 0.594726 0.394132
0.768653 0.032899 0.070710 0.488951 0.355085 0.019327 0.063700 0.733669 0.649906 0.181578 0.008329 0.301323 0.521907
0.842165 0.076733 0.475565 0.173639 0.501917 0.626463 0.904841 0.068508 0.347410 0.004097 0.640572 0.368615 0.135088
0.132375 0.187698 0.474200 0.415295 0.024861 0.940057 0.965479 0.414126 0.442735 0.082887 0.728472 0.725173 0.555839
0.629685 0.112717 0.426414 0.368076 0.764518 0.301812 0.167498 0.741069 0.084282 0.580348 0.334876 0.712079 0.074379
0.032401 0.040162 0.148172 0.334425 0.709803 0.864325 0.140733 0.331622 0.929756 0.595865 0.326573 0.564931 0.035410
0.882563 0.150203 0.975280 0.063252 0.491885 0.804960 0.788781 0.507599 0.009537 0.587995 0.406546 0.362894 0.657644
0.065458 0.628216 0.083949 0.588775 0.597489 0.740028 0.841692 0.586418 0.544199 0.353413 0.368311 0.198404 0.044097
0.974480 0.859680 0.842246 0.621080 0.392846 0.851302 0.002549 0.431402 0.161490 0.914948 0.851725 0.654022 0.712703
0.103038 0.383107 0.903315 0.979238 0.255100 0.396118 0.045131 0.436845 0.696935 0.740446 0.186257 0.404334 0.708025
0.342810 0.086339 0.064042 0.676115 0.910095 0.643367 0.376564 0.784911 0.334116 0.700268 0.243750 0.374870 0.664958
0.447325 0.684382 0.513358 0.179541 0.612539 0.472272 0.183670 0.817092 0.143064 0.469671 0.404583 0.003294 0.128683
0.709041 0.729442 0.540306 0.438146 0.247817 0.316778 0.262132 0.074054 0.870290 0.376963 0.092585 0.408158 0.370006
0.039476 0.258050 0.275919 0.443894 0.916776 0.156284 0.054526 0.912231 0.471460 0.371123 0.137270 0.338986 0.829837
0.965683 0.300536 0.036447 0.129783 0.886950 0.949562 0.179153 0.249912 0.937805 0.197782 0.594966 0.483010 0.790061
0.399876 0.447726 0.632954 0.948409 0.418778 0.897849 0.821447 0.577134 0.387658 0.781194 0.134655 0.350241 0.199930
0.135614 0.657077 0.464736 0.938447 0.536433 0.835292 0.477980 0.404652 0.598030 0.170687 0.482815 0.742046 0.203296
0.354523 0.026572 0.126720 0.037469 0.871216 0.677167 0.487162 0.623078 0.182310 0.540581 0.150999 0.537296 0.495039
0.115699 0.356695 0.563746 0.544243 0.879067 0.108835 0.117406 0.807697 0.750969 0.144814 0.427584 0.629883 0.158934
0.057510 0.844051 0.816409 0.409914 0.656620 0.047835 0.266069 0.824172 0.322578 0.616042 0.576919 0.559911 0.773913
0.811545 0.743081 0.282911 0.710192 0.459719 0.124210 0.754727 0.929675 0.424656 0.276098 0.390519 0.915229 0.647944
0.359527 0.951127 0.346097 0.529309 0.665897 0.070242 0.784907 0.369114 0.367097 0.177973 0.119785 0.705629 0.080084
0.750417 0.233075 0.159445 0.940644 0.495038 0.514545 0.440034 0.652580 0.900018 0.515422 0.226792 0.157750 0.301678
0.078432 0.297488 0.961679 0.844205 0.624524 0.057668 0.498840 0.988610 0.479785 0.295635 0.231298 0.893814 0.628655
0.994990 0.713992 0.718302 0.359974 0.577001 0.708509 0.345589 0.408929 0.740438 0.874172 0.088653 0.412817 0.329973
0.820871 0.347633 0.223111 0.697748 0.109786 0.926728 0.618224 0.636729 0.795723 0.654875 0.210469 0.754710 0.573386
0.740522 0.569607 0.418371 0.463526 0.038582 0.965675 0.531754 0.855806 0.976005 0.473185 0.627803 0.785487 0.213802
0.762901 0.254075 0.118917 0.094668 0.338086 0.323609 0.082289 0.869586 0.701989 0.779573 0.933478 0.048035 0.763278
0.223536 0.094182 0.692529 0.766080 0.720664 0.453312 0.207184 0.274812 0.823436 0.978756 0.273845 0.259154 0.110992
0.853099 0.932090 0.388922 0.354779 0.681731 0.197105 0.251078 0.164654 0.328499 0.712233 0.833130 0.534546 0.247977
0.989743 0.643775 0.297662 0.687462 0.486687 0.538088 0.565930 0.148490 0.573024 0.841658 0.217112 0.933813 0.999397
0.720539 0.198166 0.788325 0.165984 0.884333 0.693243 0.806294 0.339369 0.202876 0.329010 0.205999 0.143723 0.805738
0.681130 0.941995 0.403714 0.284631 0.825865 0.184046 0.907771 0.777082 0.945957 0.604205 0.569115 0.026370 0.359669
0.733987 0.877726 0.685113 0.848891 0.280565 0.745255 0.036947 0.721166 0.767980 0.024416 0.604024 0.565043 0.020102
0.230967 0.920451 0.859424 0.729633 0.206196 0.658965 0.437900 0.260911 0.132206 0.452695 0.758522 0.666902 0.600812
0.252624 0.988263 0.823811 0.255491 0.959514 0.992813 0.248192 0.979262 0.429275 0.187090 0.682534 0.460319 0.101119
0.572264 0.805447 0.679377 0.953799 0.803609 0.211002 0.662521 0.317425 0.269988 0.245630 0.156467 0.324737 0.576093
0.070674 0.647640 0.863658 0.655169 0.148641 0.359563 0.225547 0.598770 0.316998 0.337403 0.554700 0.985528 0.581626
0.303546 0.551656 0.113431 0.305401 0.432201 0.825447 0.897616 0.993002 0.884279 0.802185 0.968933 0.832017 0.743374
0.807265 0.846877 0.107637 0.052284 0.123618 0.113839 0.851101 0.799152 0.302923 0.644098 0.502972 0.063575 0.654300
0.451283 0.582081 0.942983 0.894703 0.651707 0.288643 0.461052 0.787482 0.546151 0.612791 0.440324 0.634468 0.401865
0.959517 0.021521 0.847004 0.378592 0.615520 0.796455 0.501586 0.974270 0.212155 0.954297 0.296722 0.823047 0.310229
0.093363 0.750591 0.724051 0.857200 0.832208 0.091327 0.027018 0.192944 0.589655 0.387704 0.964616 0.773715 0.295723
0.081707 0.529515 0.192557 0.825335 0.861394 0.934905 0.418321 0.842146 0.919128 0.313931 0.801576 0.704469 0.471430
0.360709 0.755012 0.658203 0.887656 0.227987 0.661339 0.452511 0.182140 0.227292 0.770299 0.386195 0.020643 0.939823
0.517218 0.538598 0.627360 0.866534 0.381548 0.951136 0.276428 0.831552 0.985443 0.087519 0.528199 0.207424 0.154818
0.267077 0.248987 0.696589 0.396738 0.963185 0.737295 0.814124 0.475451 0.675664 0.009595 0.949129 0.185126 0.981662
0.772464 0.173853 0.052150 0.764545 0.589270 0.956806 0.011601 0.127692 0.774562 0.925172 0.191103 0.655831 0.057821
0.183817 0.746450 0.740876 0.163948 0.345336 0.135090 0.212347 0.363117 0.021230 0.493328 0.751306 0.007386 0.878370
0.190529 0.268489 0.215664 0.139441 0.235600 0.597816 0.299116 0.703617 0.920890 0.395120 0.041320 0.031642 0.000008
0.330962 0.501994 0.650500 0.260051 0.365560 0.386739 0.543087 0.574144 0.254220 0.091927 0.951339 0.359202 0.847827
0.112116 0.974425 0.255671 0.390353 0.078456 0.162857 0.404824 0.669220 0.643934 0.558349 0.824111 0.868040 0.619097
0.406218 0.885200 0.745140 0.074071 0.810696 0.963217 0.870065 0.889709 0.519868 0.223364 0.418140 0.312279 0.798563
0.634441 0.854888 0.984647 0.912060 0.697434 0.268244 0.913227 0.187254 0.490692 0.693916 0.711757 0.597271 0.906866
0.839507 0.495979 0.260256 0.747391 0.543504 0.276996 0.972138 0.962114 0.119089 0.646948 0.621803 0.779472 0.366085
0.794584 0.773481 0.068022 0.740557 0.980271 0.292658 0.875266 0.418156 0.004584 0.367443 0.666220 0.276342 0.307055
0.636371 0.817942 0.784842 0.059128 0.794957 0.779928 0.339473 0.893295 0.950181 0.156194 0.977341 0.248295 0.408752
0.140705 0.235084 0.674597 0.277551 0.573759 0.116756 0.421825 0.043607 0.351885 0.417481 0.890362 0.765978 0.454398
