1.000000000000000048e-04 9.999999746723183813e-01
1.019406140805150109e-04 9.999999907114001108e-01
1.039188879911249439e-04 1.000000002244117558e+00
1.059355525637953327e-04 1.000000052145417540e+00
1.079913528131197194e-04 1.000000018562509085e+00
1.100870482115497612e-04 1.000000010578435017e+00
1.122234129699664369e-04 1.000000008642223603e+00
1.144012363236962261e-04 1.000000014731749820e+00
1.166213228240771290e-04 9.999999934169016003e-01
1.188844926356840320e-04 9.999999948075405376e-01
1.211915818393209307e-04 9.999999950211450050e-01
1.235434427408936629e-04 9.999999921614458609e-01
1.259409441862764493e-04 9.999999966291707176e-01
1.283849718822888629e-04 9.999999679566462518e-01
1.308764287239017965e-04 9.999999797470388030e-01
1.334162351277930203e-04 9.999999583322215502e-01
1.360053293723759952e-04 9.999999685937597249e-01
1.386446679444271136e-04 9.999999626383034856e-01
1.413352258924399543e-04 9.999999724318070493e-01
1.440779971868363289e-04 9.999999694480171675e-01
1.468739950871682384e-04 9.999999737598460614e-01
1.497242525164447439e-04 9.999999831216794810e-01
1.526298224427247283e-04 1.000000004054087954e+00
1.555917782681132935e-04 9.999999868168327755e-01
1.586112142253079740e-04 9.999999957715250964e-01
1.616892457818401281e-04 1.000000006265468810e+00
1.648270100521610478e-04 9.999999898908054075e-01
1.680256662177251705e-04 1.000000015161677469e+00
1.712863959552254889e-04 1.000000023946072458e+00
1.746104038731392609e-04 1.000000003849708552e+00
1.779989179567455411e-04 1.000000006272836917e+00
1.814531900217784897e-04 1.000000026336651526e+00
1.849744961768847839e-04 1.000000025875288578e+00
1.885641372950552948e-04 1.000000020241870624e+00
1.922234394942045851e-04 1.000000025709717466e+00
1.959537546270795599e-04 1.000000015300698708e+00
1.997564607806704990e-04 1.000000048951093845e+00
2.036329627853186242e-04 1.000000011697845359e+00
2.075846927337003959e-04 1.000000022295353785e+00
2.116131105098844006e-04 1.000000023355265277e+00
2.157197043286549821e-04 1.000000023047304509e+00
2.199059912853022184e-04 1.000000033592234772e+00
2.241735179160808818e-04 1.000000026718454560e+00
2.285238607695461968e-04 1.000000015343427640e+00
2.329586269889765131e-04 1.000000015440186019e+00
2.374794549060990309e-04 1.000000011701600799e+00
2.420880146463370711e-04 1.000000005242946743e+00
2.467860087458031049e-04 9.999999888414409233e-01
2.515751727802654396e-04 9.999999831877450784e-01
2.564572760063192278e-04 9.999999953217043602e-01
2.614341220150030861e-04 9.999999816237812311e-01
2.665075493980969775e-04 9.999999762210788345e-01
2.716794324273519409e-04 9.999999894122119093e-01
2.769516817469004134e-04 9.999999641073369361e-01
2.823262450791038823e-04 9.999999623322932685e-01
2.878051079440982398e-04 9.999999870842828376e-01
2.933902943933028480e-04 9.999999618095622989e-01
2.990838677571637147e-04 9.999999748251409137e-01
3.048879314074081194e-04 9.999999732357844895e-01
3.108046295340912259e-04 9.999999791961902140e-01
3.168361479377222669e-04 9.999999828552992298e-01
3.229847148367634142e-04 9.999999680241747901e-01
3.292526016907965092e-04 9.999999775980106254e-01
3.356421240396704445e-04 1.000000009770577458e+00
3.421556423589239390e-04 1.000000000006028289e+00
3.487955629318178021e-04 9.999999673285857593e-01
3.555643387382842208e-04 9.999999862594494138e-01
3.624644703611294445e-04 9.999999929062508564e-01
3.694985069098216863e-04 1.000000002790950360e+00
3.766690469622063623e-04 1.000000003993739339e+00
3.839787395244966418e-04 1.000000005070489140e+00
3.914302850098930848e-04 9.999999943292339211e-01
3.990264362361950869e-04 9.999999991556034473e-01
4.067699994427718914e-04 1.000000020433890358e+00
4.146638353272696052e-04 1.000000019951331920e+00
4.227108601024336890e-04 1.000000022369168962e+00
4.309140465734480753e-04 1.000000018803467006e+00
4.392764252361694107e-04 1.000000018541390645e+00
4.478010853966854412e-04 1.000000022418139123e+00
4.564911763125925680e-04 1.000000037194032965e+00
4.653499083564233293e-04 1.000000015575304158e+00
4.743805542016517416e-04 1.000000022200171923e+00
4.835864500317141389e-04 1.000000029037866778e+00
4.929709967724922549e-04 1.000000041722233446e+00
5.025376613487144567e-04 1.000000012762147117e+00
5.122899779647383531e-04 1.000000010814990237e+00
5.222315494101892807e-04 9.999999910273289494e-01
5.323660483909356186e-04 9.999999987165808513e-01
5.426972188858909373e-04 9.999999995752945070e-01
5.532288775301544542e-04 9.999999950017731676e-01
5.639649150249797464e-04 9.999999853619142565e-01
5.749092975751190267e-04 9.999999879212964071e-01
5.860660683540516898e-04 9.999999794626254213e-01
5.974393489976511555e-04 9.999999902526275353e-01
6.090333411268366659e-04 9.999999634878979915e-01
6.208523278997751197e-04 9.999999648139263897e-01
6.329006755942033447e-04 9.999999767905272119e-01
6.451828352204590960e-04 9.999999568982572695e-01
6.577033441658131866e-04 9.999999710951830156e-01
6.704668278707130507e-04 9.999999727926742743e-01
6.834780015375550811e-04 9.999999797437911786e-01
6.967416718726147972e-04 9.999999845635225704e-01
7.102627388617911101e-04 9.999999844295864859e-01
7.240461975807946067e-04 9.999999885728458882e-01
7.380971400404810062e-04 9.999999997397652773e-01
7.524207570679850802e-04 1.000000015107799678e+00
7.670223402243639974e-04 1.000000002205511773e+00
7.819072837594537393e-04 1.000000024132298160e+00
7.970810866046621835e-04 1.000000021506409320e+00
8.125493544044342688e-04 1.000000045441824748e+00
8.283178015871404867e-04 1.000000031434198133e+00
8.443922534761528435e-04 1.000000031532991107e+00
8.607786484418890284e-04 1.000000038195959062e+00
8.774830400956200489e-04 1.000000039272144425e+00
8.945115995258458123e-04 1.000000027337351716e+00
9.118706175780854142e-04 1.000000016298616456e+00
9.295665071788839027e-04 9.999999739367160245e-01
9.476058057049498249e-04 9.999999469950757724e-01
9.659951773982377926e-04 9.999999096449321279e-01
9.847414158279238754e-04 9.999998449192405436e-01
1.003851446400143461e-03 9.999997787790618764e-01
1.023332328916438201e-03 1.000003135367324436e+00
1.043191260181852579e-03 1.000013376968178935e+00
1.063435576663643647e-03 1.000030504030148926e+00
1.084072757201584147e-03 1.000054511112335565e+00
1.105110425770865473e-03 1.000085408800157838e+00
1.126556354298615314e-03 1.000123187463679564e+00
1.148418465535069703e-03 1.000167813960969987e+00
1.170704835980478694e-03 1.000219329269522950e+00
1.193423698868784771e-03 1.000277680003668568e+00
1.216583447209236687e-03 1.000342896386546832e+00
1.240192636886992784e-03 1.000414916154545697e+00
1.264259989823933320e-03 1.000493800010564982e+00
1.288794397200774232e-03 1.000579526523635243e+00
1.313804922741740886e-03 1.000672041317941963e+00
1.339300806062966457e-03 1.000771375999426560e+00
1.365291466085875437e-03 1.000877505462218320e+00
1.391786504516807563e-03 1.000990389872482123e+00
1.418795709394168447e-03 1.001110077465447556e+00
1.446329058704415998e-03 1.001236509557528409e+00
1.474396724068212502e-03 1.001369683314460746e+00
1.503009074498133603e-03 1.001509607630227006e+00
1.532176680229261267e-03 1.001656227400942623e+00
1.561910316624159304e-03 1.001809548516668258e+00
1.592220968153582571e-03 1.001969556468100597e+00
1.623119832454485026e-03 1.002136197665340900e+00
1.654618324466728286e-03 1.002309516166859149e+00
1.686728080650111124e-03 1.002489421801616043e+00
1.719460963283207669e-03 1.002675927101350783e+00
1.752829064845640595e-03 1.002869052468317479e+00
1.786844712485394573e-03 1.003068730020698185e+00
1.821520472572824055e-03 1.003274900211535314e+00
1.856869155343037620e-03 1.003487584666302279e+00
1.892903819628362827e-03 1.003706720069595715e+00
1.929637777682679210e-03 1.003932325121604352e+00
1.967084600099323986e-03 1.004164373986459413e+00
2.005258120824496022e-03 1.004402765351799065e+00
2.044172442267884558e-03 1.004647507121207317e+00
2.083841940512544920e-03 1.004898563664600175e+00
2.124281270625808220e-03 1.005155967501852210e+00
2.165505372073316028e-03 1.005419516075745090e+00
2.207529474238079537e-03 1.005689324026924014e+00
2.250369102046662680e-03 1.005965287068281366e+00
2.294040081704539196e-03 1.006247360805839319e+00
2.338558546542755627e-03 1.006535558628911975e+00
2.383940942978051303e-03 1.006829797528456805e+00
2.430204036588645353e-03 1.007130018969084384e+00
2.477364918307931561e-03 1.007436210439283775e+00
2.525441010738351411e-03 1.007748213533534942e+00
2.574450074587843109e-03 1.008066078715420533e+00
2.624410215231121318e-03 1.008389753230246599e+00
2.675339889398373194e-03 1.008719194596389146e+00
2.727257911993672714e-03 1.009054351792776361e+00
2.780183463045781712e-03 1.009394993828751419e+00
2.834136094793797932e-03 1.009741427563631833e+00
2.889135738910324127e-03 1.010093179356033932e+00
2.945202713864809342e-03 1.010450502561550223e+00
3.002357732429779789e-03 1.010813122193396696e+00
3.060621909332743133e-03 1.011180989508609906e+00
3.120016769056581634e-03 1.011554282183767306e+00
3.180564253791326370e-03 1.011932690208100283e+00
3.242286731540224703e-03 1.012316145348656660e+00
3.305207004383167550e-03 1.012704669535181123e+00
3.369348316900392087e-03 1.013098163410408592e+00
3.434734364759759774e-03 1.013496559754909265e+00
3.501389303470571739e-03 1.013899775518330548e+00
