0.226694 0.608406 0.278218 0.522893 0.311165 0.265958 0.448954 0.736148 0.213196 0.585714 0.462599 0.282474 0.661323
0.376439 0.548756 0.563758 0.367479 0.306988 0.579112 0.653799 0.434572 0.734455 0.192997 0.475371 0.126003 0.356678
0.578322 0.810896 0.831132 0.236840 0.707613 0.434004 0.634832 0.472527 0.272912 0.438472 0.394048 0.719548 0.156236
0.585556 0.575401 0.768593 0.128405 0.713773 0.689082 0.495542 0.452574 0.872263 0.358941 0.545057 0.285640 0.536806
0.132142 0.712956 0.543949 0.868090 0.566558 0.353958 0.223157 0.744669 0.730245 0.669829 0.833872 0.433757 0.407831
0.357594 0.163800 0.482486 0.302573 0.790576 0.871179 0.222427 0.305594 0.466325 0.741231 0.304130 0.661077 0.188722
0.179122 0.871537 0.154585 0.780146 0.243314 0.738232 0.334432 0.157868 0.661053 0.812455 0.281078 0.514193 0.509065
0.385618 0.386066 0.368734 0.711206 0.687716 0.595867 0.589347 0.142978 0.458739 0.261112 0.424195 0.235006 0.274319
0.845611 0.861370 0.405413 0.315915 0.804613 0.854577 0.262297 0.322863 0.137119 0.397738 0.218603 0.761700 0.550215
0.516329 0.237750 0.323057 0.240288 0.302525 0.332390 0.407162 0.698481 0.350029 0.418395 0.212315 0.168267 0.586175
0.153877 0.428419 0.418520 0.663714 0.630632 0.459330 0.479005 0.609654 0.153753 0.289556 0.178117 0.869007 0.359266
0.361572 0.589439 0.461976 0.434617 0.606526 0.296455 0.860168 0.805079 0.164732 0.603397 0.146589 0.403537 0.871982
0.587277 0.685087 0.131346 0.757574 0.285606 0.392692 0.739020 0.693594 0.386381 0.738985 0.527362 0.754165 0.471310
0.603360 0.400914 0.837222 0.587466 0.136560 0.131149 0.135301 0.681102 0.605578 0.327717 0.623440 0.209871 0.557303
0.296803 0.409263 0.714769 0.178327 0.207523 0.516930 0.383250 0.430249 0.449223 0.659776 0.509562 0.712648 0.643927
0.219490 0.570950 0.680801 0.704246 0.668655 0.849207 0.428459 0.869742 0.655394 0.666963 0.789133 0.217269 0.502333
0.253722 0.410626 0.330570 0.344292 0.492713 0.873368 0.810813 0.783167 0.797952 0.599112 0.457338 0.381742 0.474185
0.546916 0.840603 0.630963 0.546013 0.419953 0.404491 0.829084 0.800581 0.773114 0.858346 0.609402 0.423105 0.200195
0.368176 0.579578 0.634870 0.530758 0.413185 0.821725 0.378172 0.525474 0.805420 0.839039 0.556910 0.205423 0.478931
0.284953 0.676599 0.616670 0.482094 0.685161 0.298583 0.289617 0.192983 0.420524 0.206085 0.754270 0.755543 0.683620
0.717793 0.734404 0.354392 0.374067 0.837705 0.734642 0.419215 0.549039 0.365848 0.252202 0.373605 0.582743 0.251630
0.304815 0.535307 0.274716 0.203881 0.520672 0.141757 0.506668 0.341277 0.199096 0.353197 0.525572 0.163625 0.858971
0.675553 0.660599 0.625555 0.798421 0.474547 0.487639 0.433940 0.444343 0.371021 0.433935 0.459063 0.146727 0.199659
0.208800 0.136298 0.553453 0.795476 0.653399 0.381995 0.790529 0.439371 0.195649 0.210208 0.746959 0.402442 0.431432
0.199254 0.707892 0.712253 0.790840 0.590490 0.777070 0.162694 0.634441 0.567693 0.426400 0.695337 0.395995 0.655029
0.274105 0.259797 0.474177 0.696110 0.356960 0.512722 0.249519 0.130274 0.187280 0.748140 0.354415 0.136887 0.632972
0.164124 0.584232 0.755493 0.855819 0.827948 0.262549 0.452205 0.362051 0.667330 0.864239 0.775362 0.160246 0.194608
0.839107 0.858659 0.352179 0.598552 0.406111 0.225683 0.413106 0.443385 0.544398 0.806391 0.381682 0.614342 0.415815
0.217321 0.567186 0.866200 0.738633 0.133381 0.158368 0.337720 0.176814 0.846206 0.624537 0.671838 0.607884 0.603428
0.467100 0.150669 0.722070 0.651116 0.833289 0.452444 0.226292 0.679099 0.423912 0.348100 0.402892 0.645806 0.148765
0.779570 0.841716 0.279039 0.191857 0.314780 0.136035 0.662373 0.284743 0.143388 0.406103 0.800542 0.519346 0.488107
0.353815 0.136029 0.432770 0.501338 0.669250 0.550127 0.816708 0.742994 0.582920 0.551168 0.229886 0.523889 0.831757
0.658859 0.503810 0.762875 0.729315 0.724144 0.358055 0.767558 0.512390 0.560255 0.731421 0.690358 0.857951 0.443501
0.742549 0.443234 0.373098 0.398092 0.415316 0.681639 0.801310 0.144753 0.354304 0.652200 0.794415 0.810438 0.586598
0.573381 0.752334 0.507258 0.181560 0.401130 0.160552 0.357071 0.714756 0.594903 0.480806 0.190718 0.255562 0.687836
0.645173 0.140804 0.705083 0.615658 0.563163 0.315025 0.596604 0.840484 0.412899 0.818811 0.292516 0.834997 0.783475
0.647399 0.759574 0.607411 0.405709 0.746805 0.293343 0.323762 0.302766 0.401916 0.595309 0.501711 0.226500 0.821899
0.160393 0.323230 0.140991 0.603729 0.864487 0.523244 0.565515 0.409601 0.235019 0.634160 0.863271 0.579983 0.452751
0.787397 0.869681 0.786111 0.635005 0.144313 0.671853 0.552709 0.293023 0.502015 0.416456 0.492748 0.708294 0.863812
