1.000000000000000048e-04 9.999999781167588919e-01
1.019406140805150109e-04 9.999999905872120065e-01
1.039188879911249439e-04 1.000000005726704444e+00
1.059355525637953327e-04 1.000000023405517524e+00
1.079913528131197194e-04 1.000000004132713727e+00
1.100870482115497612e-04 1.000000006596141411e+00
1.122234129699664369e-04 1.000000012596074406e+00
1.144012363236962261e-04 1.000000007344666875e+00
1.166213228240771290e-04 9.999999924346838487e-01
1.188844926356840320e-04 1.000000004218525307e+00
1.211915818393209307e-04 9.999999990701308183e-01
1.235434427408936629e-04 1.000000004390330322e+00
1.259409441862764493e-04 1.000000002797730936e+00
1.283849718822888629e-04 9.999999955960316989e-01
1.308764287239017965e-04 9.999999951690594635e-01
1.334162351277930203e-04 9.999999759388763509e-01
1.360053293723759952e-04 9.999999899180807006e-01
1.386446679444271136e-04 9.999999855736236842e-01
1.413352258924399543e-04 9.999999812577003988e-01
1.440779971868363289e-04 9.999999824008022342e-01
1.468739950871682384e-04 9.999999902625795745e-01
1.497242525164447439e-04 9.999999831384142057e-01
1.526298224427247283e-04 9.999999906527133886e-01
1.555917782681132935e-04 9.999999857396385528e-01
1.586112142253079740e-04 9.999999939636589064e-01
1.616892457818401281e-04 1.000000010881639367e+00
1.648270100521610478e-04 9.999999858557934163e-01
1.680256662177251705e-04 1.000000002339239913e+00
1.712863959552254889e-04 1.000000008509264182e+00
1.746104038731392609e-04 9.999999966069413881e-01
1.779989179567455411e-04 1.000000003742920640e+00
1.814531900217784897e-04 1.000000005095609712e+00
1.849744961768847839e-04 1.000000003148876049e+00
1.885641372950552948e-04 1.000000013230432305e+00
1.922234394942045851e-04 1.000000003188694198e+00
1.959537546270795599e-04 1.000000009069737406e+00
1.997564607806704990e-04 1.000000023771831170e+00
2.036329627853186242e-04 1.000000005934289282e+00
2.075846927337003959e-04 1.000000017637320271e+00
2.116131105098844006e-04 1.000000010542087647e+00
2.157197043286549821e-04 1.000000020557094471e+00
2.199059912853022184e-04 1.000000029116445033e+00
2.241735179160808818e-04 1.000000030951088581e+00
2.285238607695461968e-04 1.000000006833266397e+00
2.329586269889765131e-04 9.999999993903662121e-01
2.374794549060990309e-04 1.000000019450653088e+00
2.420880146463370711e-04 9.999999939625849876e-01
2.467860087458031049e-04 9.999999962946829468e-01
2.515751727802654396e-04 9.999999958181789994e-01
2.564572760063192278e-04 1.000000002911518360e+00
2.614341220150030861e-04 1.000000006388824136e+00
2.665075493980969775e-04 1.000000000152545976e+00
2.716794324273519409e-04 9.999999957053941069e-01
2.769516817469004134e-04 9.999999849783055561e-01
2.823262450791038823e-04 9.999999879940134617e-01
2.878051079440982398e-04 1.000000001249972348e+00
2.933902943933028480e-04 9.999999849506581162e-01
2.990838677571637147e-04 9.999999960518248798e-01
3.048879314074081194e-04 9.999999898069047433e-01
3.108046295340912259e-04 1.000000004001096787e+00
3.168361479377222669e-04 9.999999871966066545e-01
3.229847148367634142e-04 9.999999938102979158e-01
3.292526016907965092e-04 9.999999869598592550e-01
3.356421240396704445e-04 1.000000001046532194e+00
3.421556423589239390e-04 1.000000000771979813e+00
3.487955629318178021e-04 9.999999802970903628e-01
3.555643387382842208e-04 9.999999996298233329e-01
3.624644703611294445e-04 9.999999868566451511e-01
3.694985069098216863e-04 9.999999966163235499e-01
3.766690469622063623e-04 9.999999929073630778e-01
3.839787395244966418e-04 9.999999859378801981e-01
3.914302850098930848e-04 9.999999867032290934e-01
3.990264362361950869e-04 9.999999922147321252e-01
4.067699994427718914e-04 1.000000004192370451e+00
4.146638353272696052e-04 1.000000007945801350e+00
4.227108601024336890e-04 9.999999974431705851e-01
4.309140465734480753e-04 9.999999994783069779e-01
4.392764252361694107e-04 1.000000019417668140e+00
4.478010853966854412e-04 1.000000005549576798e+00
4.564911763125925680e-04 1.000000008453275635e+00
4.653499083564233293e-04 1.000000001505051417e+00
4.743805542016517416e-04 1.000000010527550165e+00
4.835864500317141389e-04 1.000000002294957335e+00
4.929709967724922549e-04 1.000000019370998805e+00
5.025376613487144567e-04 1.000000013110520891e+00
5.122899779647383531e-04 1.000000002627360773e+00
5.222315494101892807e-04 9.999999976661286816e-01
5.323660483909356186e-04 9.999999976716815731e-01
5.426972188858909373e-04 9.999999993548890354e-01
5.532288775301544542e-04 9.999999977934589390e-01
5.639649150249797464e-04 1.000000005638776335e+00
